Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GeographicLocation,CustomerAgeGroup,CustomerIncomeGroup,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore
2022-01-25,C,Healthcare,542693.0,417151,93523,6847008,828297,41888,22114200,36724,-2.4234076209179056,38.510908047747634,1.740169492196213,0.3654763616120208,19.774088044308634,2.632382064837391,-0.030607425739906047,Africa,36-45,Medium,125542.0,12271563,0.013658958774401899,640438.3530797382,125542.0,0.008637771379571375,1.0,0.0009505554598936115,7
2022-01-26,C,Finance,569825.0,78693,65520,3446335,739600,6016629,60931167,5961,3.2066846442786368,24.839258648310427,0.5064025954009856,0.4289280096440086,0.12292597732052284,0.4933179008808892,-0.6684509196734485,South America,60+,High,491132.0,12271563,0.019011500623125725,577959.5870360428,491132.0,0.008647471595630864,1.0,0.015661265370208108,3
2022-01-27,B,Finance,34472.0,241896,64601,6393652,531629,284781,52001401,9660,-5.951080261715232,37.05435723877509,2.09255005677016,0.4428025699352814,1.8667994002408868,0.1848361236948739,0.8913962940005646,Europe,26-35,Medium,-207424.0,9976726,0.010103928083667987,33013.01389193921,-207424.0,0.008647471595630864,1.0,0.03722155097808195,3
2022-01-28,A,Healthcare,496307.0,242562,25173,1267246,809835,9029819,96858695,1922,-0.7387402976233286,35.91266629767188,1.258069065496284,0.3989537008234101,0.08968452191566631,-0.8583577801812136,0.6999507429613239,South America,60+,Medium,253745.0,10228621,0.019864335732762226,565433.2600490807,253745.0,0.008637771379571375,1.0,0.012329325445996995,1
2022-01-29,B,Healthcare,966324.0,432409,11880,1427034,211594,5436027,16935546,38386,9.589391156045568,39.13709657925003,0.6189628163951382,0.3802460064621122,0.03892438356174464,0.7003098794089914,0.33804467465821664,Europe,46-60,High,533915.0,9976726,0.008324959321221499,963611.6098802809,533915.0,0.008637771379571375,1.0,0.013961617025068134,4
2022-01-30,D,Finance,250556.0,23236,71601,6228563,309715,8564147,10092013,15313,-3.7847279304179695,11.06801306767004,1.989442848393622,0.3039287545660245,0.036164138705232406,-0.5756378262377739,-0.0754088779987856,South America,18-25,Medium,227320.0,11945424,0.011495588950452938,247740.00217480186,227320.0,0.008647471595630864,1.0,0.015520386615500249,2
2022-01-31,C,Healthcare,596038.0,76234,37774,5620094,346713,4737810,63808695,20524,-7.621780936084939,18.21663808437445,2.225295237007309,0.2649803392142237,0.0731800135505645,0.12200981464536144,-0.17646891683098298,Africa,18-25,High,519804.0,12271563,0.006721239893852309,593728.3502251421,519804.0,0.008637771379571375,1.0,0.007851938641113568,10
2022-02-01,D,Finance,408270.0,286378,55544,9337490,504604,8264699,1211535,39316,9.131910484706406,9.392238968459267,1.5059765437291592,0.3970978136492066,0.061055339099463875,2.5600845382687947,0.30194693430190833,Africa,36-45,Medium,121892.0,11945424,0.005948493653005251,464902.7650853444,121892.0,0.008647471595630864,1.0,-0.002082807762282521,8
2022-02-02,A,Technology,901988.0,97926,-8763,4234115,546833,1149694,54955493,19290,-4.748658701884681,27.5108710856807,1.122362853606787,0.2598173245476022,0.47563351639653684,-0.09605989972464987,0.09086373881381093,North America,36-45,Low,804062.0,10228621,-0.002069617854026166,1021750.9149216491,804062.0,0.008624016061378312,1.0,0.017694136014763873,3
2022-02-03,C,Technology,673998.0,201682,30921,3251469,728346,5808886,8911824,34536,1.9999602807267165,35.76507638409398,1.0825382522257478,0.3662445619862824,0.12538479839335803,1.1492733262856758,-0.8754537882362288,Asia,36-45,Low,472316.0,12271563,0.00950985539151688,647987.067145887,472316.0,0.008624016061378312,1.0,0.02135859424081657,7
2022-02-04,D,Finance,430459.0,202378,32618,3596224,579315,9115567,23442964,18014,-6.439486030214656,44.19552551609087,0.626045586990245,0.138221223072462,0.06355227272203692,-0.7031764251258874,0.025005297540663385,South America,26-35,Medium,228081.0,11945424,0.00907006905020377,401755.96975200257,228081.0,0.008647471595630864,1.0,0.01947494931461348,7
2022-02-05,B,Technology,1260891.1389324246,117713,92465,9737338,179362,5265517,67661127,11652,4.731644457403432,10.6879650174263,2.182399606101199,0.1452434947608409,0.034063511712145264,-0.0349884904969617,0.612807234465679,North America,46-60,Medium,1143178.1389324246,9976726,0.00949592178067558,1256819.9857473297,1143178.1389324246,0.008624016061378312,1.0,0.018551214380521132,9
2022-02-06,C,Healthcare,727165.0,175748,30877,6497548,772211,4919082,75681034,17748,-3.6177252791376313,11.800845729520177,1.126890247656203,0.2880202371816228,0.15698274596764192,1.77080063563551,-0.08152024480608389,Asia,46-60,High,551417.0,12271563,0.004752100330770931,748332.048817194,551417.0,0.008637771379571375,1.0,0.020430408708503878,6
2022-02-07,A,Technology,746932.0,478507,84157,7607970,771433,8985417,28366083,45167,4.491632020368995,32.4975881766437,2.3033790963516214,0.0938845061014431,0.08585388969705023,-0.6269670577877674,-0.8960868448914632,South America,46-60,Low,268425.0,10228621,0.011061689254820931,668754.2757635164,268425.0,0.008624016061378312,1.0,0.03022841471550764,1
2022-02-08,D,Technology,839140.0,304832,87046,8018125,219300,4280513,7368236,21348,-3.499219207180804,37.47497660614077,1.742050144672019,0.0648899809106688,0.051232177077840904,1.8124485579969287,0.5725563987680662,Europe,46-60,High,534308.0,11945424,0.010856154026034764,937807.7879152962,534308.0,0.008624016061378312,1.0,0.018095538140707832,8
2022-02-09,C,Technology,82250.0,366994,25210,5582321,992791,232952,90093883,7909,7.511357314634463,45.392104636966046,0.6139020632292149,0.4913733714384288,4.261783543390913,0.7077519354554754,-0.5972724357280512,Asia,36-45,Medium,-284744.0,12271563,0.004516042699801749,81805.28299259671,-284744.0,0.008624016061378312,1.0,0.014259174229127303,1
2022-02-10,A,Healthcare,216505.0,452744,17922,1308511,243014,1245993,71369509,13242,6.281642293510618,30.7749547906844,0.7424509294086681,0.2925942435756986,0.19503640871176645,-0.5624667758942676,-0.48275833022392245,Africa,18-25,Medium,-236239.0,10228621,0.013696484018858077,202133.01258426535,-236239.0,0.008637771379571375,1.0,0.017188745151119136,3
2022-02-11,A,Technology,627084.0,116493,19021,5477695,659838,6455841,83968552,26286,-1.9627966405461947,25.429184186222177,1.338614565028606,0.3154628991494813,0.10220790753675625,0.632407739055521,-0.6705872931354082,North America,36-45,High,510591.0,10228621,0.0034724459832100913,528461.4942207325,510591.0,0.008624016061378312,1.0,0.02579346759756776,5
2022-02-12,C,Finance,42519.0,145645,322,8285538,210995,5181298,79187921,30031,-0.8829101942761248,14.850637611598977,1.9839057069210564,0.4275079639499579,0.04072242129288838,0.9725544496267299,-0.3395698702570049,Asia,46-60,Medium,-103126.0,12271563,3.8862895807128036e-05,38077.382950080384,-103126.0,0.008647471595630864,1.0,0.03412026878543249,8
2022-02-13,C,Healthcare,856708.0,42726,97042,9162843,480298,6606119,90008581,25452,3.203625943900001,11.960512805963448,1.7039774096180598,0.1840794729323974,0.07270501787812178,0.6218099622171964,0.5135030113772701,Asia,36-45,Low,813982.0,12271563,0.01059081771891104,1010669.1096370901,813982.0,0.008637771379571375,1.0,0.013718562608308216,9
2022-02-14,A,Healthcare,664517.0,81495,16615,5075267,459868,8776201,17371722,43985,-3.123242266854362,38.38510784059145,2.484645760320465,0.4980202610733438,0.05239943798005538,-1.5702247198904564,0.03877171900787468,Africa,46-60,High,583022.0,10228621,0.003273719392496986,612711.1714345006,583022.0,0.008637771379571375,1.0,0.020989337870288838,7
2022-02-15,D,Technology,468785.0,489233,-2543,3879494,661379,1928747,26650441,36505,3.4926695484059067,20.58022633948065,1.6412468190227028,0.1084701519206396,0.34290604210920356,-0.7271371758248686,-0.5902374516985749,South America,60+,Low,-20448.0,11945424,-0.0006554978561637162,406691.4807863703,-20448.0,0.008624016061378312,1.0,0.023383574419359596,9
2022-02-16,D,Technology,74483.0,179688,32726,1704305,535272,113806,31768892,2030,4.121983405596627,17.0413960417549,1.647131811822544,0.4900157111885783,4.703372405672812,-0.24751863555150475,0.7556601563040817,Europe,18-25,Low,-105205.0,11945424,0.019201962090118846,73311.31661633553,-105205.0,0.008624016061378312,1.0,0.010074219932711771,3
2022-02-17,B,Healthcare,332895.0,428403,13934,519237,676485,8841647,93660411,15960,5.069058031901196,26.13232952264429,0.5858775065839283,0.3166460933086102,0.07651119751783803,-0.07443342910004629,0.7591637099030584,Africa,60+,Low,-95508.0,9976726,0.026835529825493944,307207.189730364,-95508.0,0.008637771379571375,1.0,0.020204171672129182,5
2022-02-18,A,Finance,869982.0,264715,69927,4445671,319108,1279553,40974446,22928,-8.217739156354453,15.9164019267652,2.163990699111852,0.0625925897348614,0.2493902167397521,0.620672097550678,0.7411568500920138,Europe,26-35,High,605267.0,10228621,0.01572923412461246,708220.7659477737,605267.0,0.008647471595630864,1.0,0.005343261426579048,10
2022-02-19,D,Healthcare,245115.0,375507,89357,5069290,162016,6545225,81805340,37477,-5.24551696960422,32.481571267908514,0.6577917754759692,0.2260231733968322,0.024753312529363008,0.17770100093325383,-0.5224075772369214,South America,36-45,Medium,-130392.0,11945424,0.017627123324962666,227775.09597337776,-130392.0,0.008637771379571375,1.0,0.0023094969626060134,8
2022-02-20,B,Healthcare,1989271.375767355,47147,69598,3283807,611206,5972069,36942206,27754,-1.524794114067339,9.455928452375057,0.8862681858384969,0.2951494630974723,0.10234409548851495,-1.3353443587101013,-0.0975213116380238,Asia,26-35,Low,1942124.375767355,9976726,0.02119430283204829,2024368.9849782635,1942124.375767355,0.008637771379571375,1.0,0.02366746407892257,1
2022-02-21,C,Healthcare,449576.0,25969,2349,1575662,907295,8876669,78128929,10565,6.62272795786869,6.989487299087952,2.4491562278602936,0.2759576422719677,0.10221120107103239,0.3801978510059632,0.9699793122817502,Europe,36-45,Low,423607.0,12271563,0.0014908019613343471,458875.45654529944,423607.0,0.008637771379571375,1.0,0.01616125258669217,8
2022-02-22,C,Healthcare,46226.0,268185,14092,6054490,985386,1906153,41511795,24004,-6.184272175732966,31.23489207372456,0.6551331284296433,0.3849135981339602,0.516950108412074,0.6105857452838231,0.5440249526199807,North America,60+,Low,-221959.0,12271563,0.0023275288257144696,43573.71707612914,-221959.0,0.008637771379571375,1.0,0.022022804076212193,7
2022-02-23,B,Technology,935880.0,439517,89394,3598180,44550,1277301,67157243,12217,-5.713244604578383,41.93773782710191,1.0319577547058425,0.4313086324294057,0.03487823152099623,0.5597904479310398,-0.9456651575488804,North America,46-60,Medium,496363.0,9976726,0.024844226803550685,916152.6814086735,496363.0,0.008624016061378312,1.0,0.0198210502299165,1
2022-02-24,D,Technology,782755.0,311060,99100,6967343,527517,1446550,68791122,18756,1.1110862625437117,36.39813411844176,1.1374771943416713,0.1935662860408449,0.3646724966299125,1.0807807255546218,-0.8695908174790159,Africa,46-60,Medium,471695.0,11945424,0.014223499546383751,928509.5912351419,471695.0,0.008624016061378312,1.0,0.010235999513362027,10
2022-02-25,D,Healthcare,421912.0,310769,51677,6655146,381600,5499478,12057833,30791,-6.0425463990357215,37.93351960159104,2.175609293036916,0.2328140998914286,0.06938840377213983,0.8339221545489041,-0.07213724637533447,South America,36-45,High,111143.0,11945424,0.007764968642310777,401212.7402900781,111143.0,0.008637771379571375,1.0,0.019547456980356634,10
2022-02-26,A,Finance,975821.0,419981,13480,6170936,669631,1784353,62174122,48267,5.9725541983003705,13.678798208297197,2.4044184299938585,0.1723954091458882,0.3752794430250068,0.4591800792284367,0.8184404117231203,Africa,46-60,Medium,555840.0,10228621,0.0021844336094232705,881450.058856868,555840.0,0.008647471595630864,1.0,0.007668986949851448,6
2022-02-27,C,Finance,796533.7914643766,350523,92902,4971727,904092,1693960,74344933,49095,-2.9133839540628266,41.971636406546025,0.786280363324438,0.0558435481286415,0.5337150818201138,-0.07016571145864703,0.07740359590542845,Africa,60+,High,446010.7914643766,12271563,0.018686062207357725,714798.9242543497,446010.7914643766,0.008647471595630864,1.0,0.033909723580014005,1
2022-02-28,B,Technology,819771.0,401414,33412,9763227,123549,9820234,53538542,9312,3.5887406337774905,5.065820236647334,0.6066183276327868,0.4029291802668375,0.012581064768925058,-1.6609609335159914,-0.0043749839314195516,Africa,46-60,High,418357.0,9976726,0.0034222291461624317,805921.6617284323,418357.0,0.008624016061378312,1.0,0.006440296551400363,2
2022-03-01,D,Finance,63590.0,198804,98267,4398404,150854,7853368,44049894,43831,0.8224235465763403,22.87143868194059,2.3751688144382443,0.1530478065339201,0.019208828619771797,0.42961821913258585,-0.7890526000867388,North America,60+,High,-135214.0,11945424,0.022341512966976205,70191.15450276418,-135214.0,0.008647471595630864,1.0,0.018042147290314187,5
2022-03-02,C,Technology,560346.0,302169,27995,4110942,827234,3857745,26926533,22000,-4.548321485128534,13.156079078318662,1.3564575944254844,0.3886575858468683,0.21443459845064927,0.20768768716311115,0.3135602094485881,North America,26-35,High,258177.0,12271563,0.006809874719711443,494446.6620229097,258177.0,0.008624016061378312,1.0,0.009577284119527517,2
2022-03-03,D,Finance,397671.0,375018,66170,6019840,659089,345924,61137849,1019,-1.8271355463192336,17.54302364964476,2.071595369392255,0.2306909759991463,1.9053000080942635,0.27157883719537346,0.644206321200451,Africa,60+,High,22653.0,11945424,0.010991986497980014,430963.4000704785,22653.0,0.008647471595630864,1.0,0.025704211733607957,10
2022-03-04,D,Healthcare,250973.0,37799,-8216,3803126,942931,6323469,94292567,29342,-9.547293754247017,18.041123807102856,2.4824124882434058,0.3563129944007035,0.1491160943463153,-1.2767485758203094,-0.23915998498487534,North America,18-25,Low,213174.0,11945424,-0.0021603281090345153,202901.61384618923,213174.0,0.008637771379571375,1.0,0.016685686287184972,1
2022-03-05,B,Healthcare,234282.0,250625,32502,8182862,502960,9501211,33436880,13416,-1.7842569089289189,39.63629136420728,2.4464188110555125,0.4877206411748794,0.05293640989553858,-1.0810565404082624,0.551223701850655,South America,18-25,Medium,-16343.0,9976726,0.003971959932845012,226684.98237921394,-16343.0,0.008637771379571375,1.0,0.0148133328037879,6
2022-03-06,D,Technology,489543.0,252166,18107,1237177,441739,880897,87291991,33536,0.5620911500501258,48.73540070854448,1.995868572262278,0.3423612354072972,0.5014649839879123,1.0531528533329035,0.9289533078016232,Africa,18-25,Low,237377.0,11945424,0.014635739267703812,543562.1246458271,237377.0,0.008624016061378312,1.0,0.028532015450515542,8
2022-03-07,B,Finance,772345.0,111020,57876,7777356,910054,9261164,86780627,30230,-6.609210973537733,37.61427528373511,0.9681431752987336,0.3597683262838211,0.0982656175832757,-0.03955515385665504,-0.5924670817446218,North America,36-45,High,661325.0,9976726,0.007441603547529521,722523.4818910413,661325.0,0.008647471595630864,1.0,0.020294305916775522,8
2022-03-08,D,Finance,680708.0,378363,49084,9579279,644587,3583329,96316463,39536,-1.415780330086493,27.014691049578023,1.3685491111852155,0.4824012505402057,0.17988496172134905,0.6815006973726244,0.04665926238948259,Europe,36-45,Medium,302345.0,11945424,0.005123976449584567,698062.541940278,302345.0,0.008647471595630864,1.0,0.02516644445935967,8
2022-03-09,C,Technology,623444.0,486846,1662,429514,259151,3377166,19392828,31325,6.169601194079469,7.047179440246473,1.758026531386279,0.1453415905740794,0.07673623387183218,0.028318376130461172,-0.4257240838308489,Africa,36-45,Low,136598.0,12271563,0.0038694897023147093,549872.4291319668,136598.0,0.008624016061378312,1.0,0.010186740634825352,6
2022-03-10,D,Healthcare,793977.0,22165,94087,9113970,923246,456535,51500547,46545,8.427886760107366,11.261257864611894,1.9540797218374688,0.4732732115921447,2.022289638253365,0.02975613949574519,0.5857088380676787,Africa,60+,Low,771812.0,11945424,0.010323382675167901,870832.509864074,771812.0,0.008637771379571375,1.0,0.005951830560724932,3
2022-03-11,B,Finance,987519.0,252189,4937,9932644,312632,3950851,97056221,2749,-4.181386477034643,46.160642601573606,1.7649414265371652,0.4349602694061896,0.07913029370128107,0.9382838059759977,0.155186731762315,South America,36-45,High,735330.0,9976726,0.0004970479159426231,810665.843112345,735330.0,0.008647471595630864,1.0,0.02107207962040134,1
2022-03-12,B,Finance,593722.0,42520,35566,1648896,428579,9457443,19618320,23500,8.181972652080646,49.11032328475238,1.7416975513809292,0.3346061367459885,0.04531658292838773,-0.5160447282173739,0.2691648351006075,Asia,26-35,Low,551202.0,9976726,0.021569583527402576,677446.9296803087,551202.0,0.008647471595630864,1.0,0.016811536445052688,2
2022-03-13,C,Technology,667906.0,460820,46727,8245719,417211,7280496,6485066,22147,8.08466589019812,37.38348645098187,2.4964919398166723,0.4125189913164073,0.05730529897962996,0.09612077694098337,0.5958283192317881,Asia,18-25,Low,207086.0,12271563,0.005666819351957058,587275.4222677404,207086.0,0.008624016061378312,1.0,0.026264346724539443,5
2022-03-14,D,Finance,302650.0,497039,38593,8401490,474137,4740756,12722683,2306,2.66939600013653,38.95756823274483,2.2826986978051007,0.1789244365322485,0.1000129515208123,-0.4622752887050425,-0.20805905467509023,South America,60+,Low,-194389.0,11945424,0.004593589946545196,347974.62571861054,-194389.0,0.008647471595630864,1.0,0.019200915473374502,10
2022-03-15,B,Healthcare,152851.0,406880,84917,2334061,770670,6208981,19678302,40151,9.174108677232743,49.05880902277588,1.4916466975787968,0.1701641388741852,0.12412181644620914,-0.4344962274323156,0.8301801368140864,South America,18-25,Low,-254029.0,9976726,0.036381654121293315,143834.57882481013,-254029.0,0.008637771379571375,1.0,0.0220507533923463,5
2022-03-16,A,Technology,811066.0,426732,94238,698732,228307,9072226,83358294,16319,4.451127288119075,30.93204662215569,2.112760416612123,0.201221803315137,0.02516548860224602,-0.30917212346863937,0.06605773449227992,South America,36-45,Low,384334.0,10228621,0.1348700216964444,883310.4304058895,384334.0,0.008624016061378312,1.0,0.0037661747005875643,10
2022-03-17,C,Healthcare,301413.0,147590,7413,958771,496286,6564009,59206309,7405,-9.918337762806535,12.797504932936176,1.561981335494284,0.4076919444297865,0.07560714800969956,0.22213377163371284,-0.684090354329304,Asia,60+,High,153823.0,12271563,0.007731773280585249,279617.8618726514,153823.0,0.008637771379571375,1.0,0.038884369396142565,1
2022-03-18,B,Technology,1039434.6368420955,80216,69901,201611,845167,2728566,52214890,11960,0.4962483474223766,43.52931260455141,1.7493645738294468,0.4661394050067119,0.3097476843147646,-0.4787486216634773,0.3917982363376049,South America,46-60,High,959218.6368420955,9976726,0.3467122329634792,1208202.0970739971,959218.6368420955,0.008624016061378312,1.0,0.01835758014967968,1
2022-03-19,C,Finance,1191740.5723337322,34199,75022,6834369,76105,1567537,38534235,10756,-3.348118526733506,40.79332241002688,2.0650301234932757,0.2760879543646107,0.04855068811772864,1.2557561255735208,0.5865227008765088,North America,26-35,Low,1157541.5723337322,12271563,0.010977165558371227,1013759.8980445722,1157541.5723337322,0.008647471595630864,1.0,0.02697586970339199,9
2022-03-20,C,Healthcare,894284.0,91719,72912,9381242,827009,2920185,73565085,31175,-6.248839426948461,47.686127523280696,0.8847880237443391,0.1985453194196751,0.28320431753467673,-0.8946073022195039,-0.36647664586494666,Africa,36-45,High,802565.0,12271563,0.007772105228710655,779286.1564919427,802565.0,0.008637771379571375,1.0,0.011639083297803735,2
2022-03-21,B,Finance,96712.0,348260,23078,1589084,202943,6315876,81393556,48952,-7.082564116949128,24.09028523851732,2.451338555151903,0.4792404203914665,0.03213220145550673,-0.18687164416135904,0.7143585139975059,Africa,36-45,High,-251548.0,9976726,0.014522832021466455,96442.37178574323,-251548.0,0.008647471595630864,1.0,0.02308009902217341,7
2022-03-22,B,Healthcare,490680.0,488158,22762,6330008,331400,3281784,85131557,30060,-4.120255122362188,47.50191429934595,1.9522238115386024,0.4649494960673133,0.10098166119403348,-0.4397310582741749,0.8122865095315328,Europe,26-35,Medium,2522.0,9976726,0.003595888030473263,408626.221306895,2522.0,0.008637771379571375,1.0,0.0069715523647525465,10
2022-03-23,A,Healthcare,132425.0,124371,35237,8415955,28121,9227269,50295533,35120,1.8141338069704176,48.10831988005668,1.438785677107832,0.3958262511222872,0.003047597290162452,1.4469778843537329,-0.44619102524438214,Europe,26-35,Low,8054.0,10228621,0.0041869282808665205,116321.07038365233,8054.0,0.008637771379571375,1.0,0.024520678382596712,4
2022-03-24,C,Finance,33629.0,442704,6801,2566028,947454,3390777,17276101,25343,8.591339199434,22.95231235723392,2.179254868207467,0.4799322172304802,0.27942091149019826,0.19655477651157463,0.9670429454304441,Africa,46-60,High,-409075.0,12271563,0.002650399761810861,39598.367866963126,-409075.0,0.008647471595630864,1.0,0.01644025915614167,7
2022-03-25,C,Technology,981227.0,221524,33608,6455844,770337,6751217,37708263,8562,3.4770368809861925,46.26800034350723,0.716878868505969,0.1169746781851911,0.11410342757461359,1.0318445394686349,-0.7185769439024832,North America,36-45,High,759703.0,12271563,0.005205825915248262,1168244.808295663,759703.0,0.008624016061378312,1.0,0.020291905039355674,8
2022-03-26,A,Healthcare,183530.0,425347,86006,256251,767823,9677052,97671556,30997,6.348581504889484,31.115015529510803,1.234064623438611,0.1323457219608236,0.0793447219256443,-1.485560373036972,-0.5959686631950201,Asia,36-45,Low,-241817.0,10228621,0.33563186094883535,174445.94988480493,-241817.0,0.008637771379571375,1.0,0.026979740301300976,5
2022-03-27,D,Technology,410788.0,55126,-9416,8343752,527771,5918520,70163282,34484,6.624502614678399,18.950933049054925,2.1169582987569173,0.1222509643927786,0.08917279995674594,0.26705026586925884,-0.6315503215239477,Asia,18-25,Medium,355662.0,11945424,-0.001128509092791828,480340.327200109,355662.0,0.008624016061378312,1.0,0.007674596887797199,1
2022-03-28,A,Finance,841066.0,229510,-7840,4167301,557461,3111484,70106234,26553,5.958586009997575,34.27962387547349,1.4392400681622002,0.0950111817432156,0.17916241896149876,0.889630795623437,0.7879794200157408,North America,60+,Low,611556.0,10228621,-0.001881313588819238,856146.2042679802,611556.0,0.008647471595630864,1.0,0.013155082693872031,4
2022-03-29,C,Healthcare,566297.0,189810,95900,2414117,548873,3429032,74286706,45489,4.052514826131242,38.054509947974886,2.178930287991084,0.2235761813600647,0.16006645607273423,0.08228398927542419,0.3085851046499237,Asia,60+,Medium,376487.0,12271563,0.03972466951684612,514139.3396787667,376487.0,0.008637771379571375,1.0,0.024573242810867656,10
2022-03-30,C,Technology,730423.0,71791,28177,3265403,751430,2448153,65016354,38981,5.469809922209684,24.850511498697493,2.076079720230082,0.4496332910626728,0.3069375157516708,1.0654803750653512,-0.6957914335554543,South America,18-25,Low,658632.0,12271563,0.008628950239832572,789557.6724191417,658632.0,0.008624016061378312,1.0,0.04098221474546747,3
2022-03-31,D,Finance,253412.0,84114,66876,2459281,992502,1290353,77428396,4480,3.740899985604802,22.152939655489845,1.115134769460734,0.2759324001482975,0.7691709167956365,-0.5172884501003722,-0.11935316326330203,Africa,60+,Low,169298.0,11945424,0.02719331381814441,269519.0498430991,169298.0,0.008647471595630864,1.0,0.018619176653385184,10
2022-04-01,B,Finance,388817.0,233584,62832,7512229,67417,2842424,85304198,33373,1.3699702628353947,10.482059365744442,0.6427836983178952,0.2222538254570318,0.023718136351226982,1.40934744018558,0.23059605013960405,Africa,26-35,Low,155233.0,9976726,0.008363962280702571,464889.0956799601,155233.0,0.008647471595630864,1.0,0.025911361179239326,5
2022-04-02,C,Healthcare,244209.0,198916,38675,8019036,933659,7989529,87022920,48462,9.403373036915896,15.880090301802344,2.0590810948596245,0.2106895626580038,0.11686033056516848,2.2988981236192503,-0.8330718300212334,North America,60+,Low,45293.0,12271563,0.004822898912038804,221257.97320437347,45293.0,0.008637771379571375,1.0,0.0189302853014152,10
2022-04-03,D,Healthcare,537782.0,287033,85769,5129757,912478,128340,95503935,27401,3.298436790508702,7.607996706368467,0.8258152850836455,0.0939394956790466,7.10984883902135,-0.36283856043965906,0.7648327368146774,Asia,60+,Medium,250749.0,11945424,0.016719895308881103,574794.2013841734,250749.0,0.008637771379571375,1.0,0.039422455947562995,10
2022-04-04,D,Healthcare,174563.0,142968,91687,9445222,540471,2534625,95404054,2045,-1.7867844066667438,6.392715176033981,2.163533848092394,0.0844505107087673,0.213235093948809,-0.4455025214007718,0.6072070708830704,Europe,18-25,Medium,31595.0,11945424,0.00970723610307942,143282.96909968214,31595.0,0.008637771379571375,1.0,0.0025277833303474426,6
2022-04-05,B,Technology,803453.0,484601,31151,9894813,526243,8563631,35265951,4578,-8.880496743748328,37.02401061000145,1.299018573133835,0.1156675889128869,0.06145091959240187,1.453384477117701,0.01041354715327647,Europe,46-60,High,318852.0,9976726,0.003148215130493118,679286.1002915981,318852.0,0.008624016061378312,1.0,0.02094621044669358,2
2022-04-06,A,Healthcare,866840.0,277888,97906,7022585,688891,8901959,44527125,11992,3.7273362661827454,6.700382552969399,0.5322312875934472,0.4565857575858473,0.07738644943208568,1.5795721457307124,0.9342532305183409,Asia,60+,Low,588952.0,10228621,0.013941589884636498,694830.6416570423,588952.0,0.008637771379571375,1.0,0.0037445596643793898,7
2022-04-07,C,Technology,481863.0,447418,19515,7570123,707704,6383582,27941410,30132,3.3492575877487774,45.5561496629593,2.356133470120671,0.155621514342072,0.11086314862094668,-0.5228600271532683,-0.1644780414498006,Europe,60+,Medium,34445.0,12271563,0.0025778973472425745,578131.6488629829,34445.0,0.008624016061378312,1.0,-0.005065715705367166,3
2022-04-08,C,Healthcare,716135.8796582473,54715,-2635,859064,864639,4810433,50025390,27088,2.8887284420453323,43.75230949167806,2.4073746926828536,0.0820403182901599,0.1797424473015215,-0.42018681709585726,0.9682206380729956,North America,46-60,Medium,661420.8796582473,12271563,-0.0030672918432154066,802723.4956599511,661420.8796582473,0.008637771379571375,1.0,0.022974620531178165,1
2022-04-09,D,Healthcare,587190.0,382286,3009,4993626,422687,7336547,78756491,16641,-9.160807919128612,17.349577424868357,1.0084896744611112,0.3123276148924464,0.057613888386457555,-0.2817846088605072,0.33583999760725414,North America,18-25,Medium,204904.0,11945424,0.0006025681538825695,654534.3548085551,204904.0,0.008637771379571375,1.0,0.02139497796147459,10
2022-04-10,D,Finance,382082.0,205568,96361,3055162,961690,6393383,96624605,46448,-9.42060080741768,26.352055931008177,1.3941972177339472,0.4255432819907576,0.15041958224620675,-1.344450511034277,0.2693425465078829,Asia,46-60,Low,176514.0,11945424,0.0315403896749174,383568.4633193033,176514.0,0.008647471595630864,1.0,0.017151630622577987,3
2022-04-11,B,Finance,42820.0,426839,44449,2654723,969593,7244643,33295088,31561,-9.573654686258203,34.935106574181695,2.078278455598938,0.3774084031755517,0.13383585637001022,-0.9186519464841982,-0.66809020940843,Europe,18-25,High,-384019.0,9976726,0.016743366445388087,39395.54899600437,-384019.0,0.008647471595630864,1.0,0.01893805909960247,9
2022-04-12,C,Healthcare,389659.0,302608,45061,4237502,450866,2262537,9670980,34491,-8.34945439953877,14.35636908614588,1.7369878513624546,0.1290766544151777,0.19927453120103672,-1.0041407667520679,0.763855516609288,North America,26-35,Medium,87051.0,12271563,0.010633859287854023,335303.7959277768,87051.0,0.008637771379571375,1.0,0.05098299434071257,10
2022-04-13,B,Healthcare,1892822.9290475175,449264,43454,8298992,136621,4623585,81589616,43495,-3.480891182427004,16.77771562418377,2.4202473414103807,0.4741258161080422,0.029548715985539358,-0.7677975651041284,-0.1450206241587697,North America,18-25,Low,1443558.9290475175,9976726,0.005236057583860787,1729793.8924416942,1443558.9290475175,0.008637771379571375,1.0,0.017418248619685658,6
2022-04-14,C,Healthcare,616792.0,12716,84212,9187723,656360,2476549,77281385,10602,3.656048402223142,47.985022344452695,1.584871387104294,0.2849070380408971,0.2650300882397239,-0.03468488738678118,-0.6755331884350413,South America,26-35,Medium,604076.0,12271563,0.009165709501690463,586192.016766447,604076.0,0.008637771379571375,1.0,0.02510124361250075,6
